"ID","Date_Number","Q3Ahead_Error","lag2_Q3Ahead_Error"
546,130,-0.073333333,-0.036666667
546,131,-0.126666667,-0.053333333
546,132,-0.173333333,-0.066666667
546,133,-0.43,-0.073333333
546,134,-0.56,-0.126666667
546,135,-0.676666667,-0.173333333
546,136,-0.563333333,-0.43
546,137,-0.743333333,-0.56
546,138,-0.553333333,-0.676666667
546,139,-0.67,-0.563333333
546,140,-0.31,-0.743333333
546,141,0.19,-0.553333333
546,142,0.236666667,-0.67
546,143,0.106666667,-0.31
546,144,0.11,0.19
546,145,0.14,0.236666667
546,146,0.0900000000000001,0.106666667
546,147,0.216666667,0.11
546,148,-0.0133333329999998,0.14
546,149,-0.45,0.0900000000000001
546,150,-1.62,0.216666667
548,100,-0.222066667,0.383333332999999
548,101,-0.654533333000001,0.303666667
548,102,-0.0892666669999995,-0.198666667
548,103,-1.1912,-0.222066667
548,104,-2.930566667,-0.654533333000001
548,105,-3.339433333,-0.0892666669999995
548,106,-3.025966667,-1.1912
548,107,-1.403333333,-2.930566667
548,108,-1.745966667,-3.339433333
548,109,-2.800166667,-3.025966667
548,110,-0.995933333,-1.403333333
548,111,NA,-1.745966667
548,112,-0.297633333,-2.800166667
548,125,-0.031,0.020633333
548,126,-0.085666667,0.043866667
548,127,-0.015466667,0.00736666700000001
548,128,-0.044933333,-0.031
548,129,-0.077166667,-0.085666667
548,130,-0.057833333,-0.015466667
548,131,-0.034766667,-0.044933333
548,132,-0.036533333,-0.077166667
548,133,-0.2259,-0.057833333
548,134,-0.31,-0.034766667
548,135,-0.206666667,-0.036533333
548,136,-0.00333333299999999,-0.2259
548,137,-0.303333333,-0.31
548,138,-0.423333333,-0.206666667
548,139,-0.53,-0.00333333299999999
548,140,-0.17,-0.303333333
548,141,-0.08,-0.423333333
548,142,0.316666667,-0.53
548,143,-0.103333333,-0.17
548,144,0.39,-0.08
548,145,0.37,0.316666667
548,146,0.34,-0.103333333
548,147,0.536666667,0.39
548,148,0.0666666670000002,0.37
549,102,0.103333333,0.653333333
549,103,-0.31,1.083333333
549,104,-2.156666667,0.836666667
549,105,-2.973333333,0.103333333
549,106,-2.206666667,-0.31
549,107,-1.603333333,-2.156666667
549,108,-1.186666667,-2.973333333
549,109,-1.426666667,-2.206666667
549,110,-0.693333333,-1.603333333
549,111,-0.143333333,-1.186666667
549,112,-0.243333333,-1.426666667
549,113,-0.353333333,-0.693333333
549,114,-0.093333333,-0.143333333
549,115,-0.363333333,-0.243333333
549,116,-0.973333333,-0.353333333
549,117,-0.323333333,-0.093333333
549,118,-0.226666667,-0.363333333
549,119,NA,-0.973333333
549,120,NA,-0.323333333
549,121,NA,-0.226666667
549,122,NA,NA
549,123,NA,NA
549,124,NA,NA
549,125,NA,NA
549,126,NA,NA
549,127,NA,NA
549,128,NA,NA
549,129,NA,NA
549,130,NA,NA
549,131,NA,NA
549,132,-0.053333333,NA
549,133,-0.06,NA
549,134,-0.26,NA
549,135,-0.586666667,-0.053333333
549,136,-0.263333333,-0.06
549,137,-0.403333333,-0.26
549,138,-0.183333333,-0.586666667
549,139,-0.36,-0.263333333
549,140,-0.0600000000000001,-0.403333333
549,141,NA,-0.183333333
549,142,0.336666667,-0.36
549,143,0.426666667,-0.0600000000000001
549,144,0.37,NA
549,145,0.51,0.336666667
549,146,0.32,0.426666667
549,147,0.216666667,0.37
549,148,0.056666667,0.51
549,149,-0.14,0.32
549,150,-0.79,0.216666667
553,109,-2.126666667,-2.806666667
553,110,-0.343333333,-3.403333333
553,111,-0.243333333,-1.986666667
553,112,-0.393333333,-2.126666667
553,125,-0.05,0.043333333
553,126,-0.076666667,0.076666667
553,127,-0.236666667,0.006666667
553,128,-0.053333333,-0.05
553,129,-0.116666667,-0.076666667
553,130,-0.123333333,-0.236666667
553,131,-0.086666667,-0.053333333
553,132,-0.073333333,-0.116666667
553,133,-0.18,-0.123333333
553,134,-0.46,-0.086666667
553,135,-0.676666667,-0.073333333
553,140,-0.56,-0.453333333
553,141,0.13,-0.603333333
553,142,0.206666667,-0.72
553,143,0.106666667,-0.56
553,148,0.0346666670000002,0.44
553,149,-0.3,0.37
555,109,-1.726666667,-2.306666667
555,110,-0.543333333,-2.503333333
555,111,-0.343333333,-1.986666667
555,112,-0.293333333,-1.726666667
555,113,-0.253333333,-0.543333333
555,114,-0.043333333,-0.343333333
555,115,-0.413333333,-0.293333333
555,116,-1.073333333,-0.253333333
555,117,-0.253333333,-0.043333333
555,118,-0.276666667,-0.413333333
555,119,-0.286666667,-1.073333333
555,120,-0.533333333,-0.253333333
555,121,-0.163333333,-0.276666667
555,122,-0.046666667,-0.286666667
555,123,-0.063333333,-0.533333333
555,128,-0.153333333,-0.15
555,129,-0.166666667,-0.166666667
555,130,-0.123333333,-0.236666667
555,131,-0.176666667,-0.153333333
555,136,-0.863333333,-0.54
555,137,-0.893333333,-0.76
555,138,-0.603333333,-0.885966667
555,139,-0.75,-0.863333333
555,140,-0.32,-0.893333333
555,141,0.11,-0.603333333
555,142,0.196666667,-0.75
555,143,0.186666667,-0.32
555,144,0.11,0.11
555,145,0.24,0.196666667
555,146,0.37,0.186666667
555,147,0.166666667,0.11
555,148,-0.213333333,0.24
555,149,-0.3,0.37
555,150,-1.07,0.166666667
557,110,-1.048333333,-2.620033333
557,111,-0.294533333,-2.036666667
557,112,-0.118033333,-1.976666667
557,113,-0.088033333,-1.048333333
557,114,0.096666667,-0.294533333
557,115,-0.049933333,-0.118033333
557,116,-0.453333333,-0.088033333
557,121,-0.773333333,-0.272166667
557,122,-0.286666667,-0.319666667
557,123,NA,-0.323333333
557,124,-0.093333333,-0.773333333
557,125,-0.15,-0.286666667
557,126,-0.166666667,NA
557,127,-0.186666667,-0.093333333
557,128,-0.093333333,-0.15
557,129,-0.096666667,-0.166666667
557,130,-0.163333333,-0.186666667
557,131,-0.176666667,-0.093333333
557,132,-0.113333333,-0.096666667
557,133,-0.03,-0.163333333
557,134,-0.13,-0.176666667
557,135,-0.076666667,-0.113333333
557,136,-0.133333333,-0.03
557,137,-0.323333333,-0.13
557,138,-0.493333333,-0.076666667
557,139,-0.24,-0.133333333
557,140,-0.41,-0.323333333
557,141,0.3379,-0.493333333
557,142,0.186666667,-0.24
557,143,0.146666667,-0.41
557,144,0.0533000000000001,0.3379
557,145,0.489,0.186666667
557,146,0.3475,0.146666667
557,147,0.396666667,0.0533000000000001
557,148,-0.180033333,0.489
557,149,-0.5067,0.3475
557,150,-1.0633,0.396666667
558,117,-0.712333333,-0.034033333
558,118,-0.497666667,-0.128833333
558,119,-0.623866667,-0.318333333
558,120,-0.747833333,-0.712333333
558,121,-0.258133333,-0.497666667
558,122,-0.249166667,-0.623866667
559,125,-0.05,NA
559,126,-0.066666667,0.036666667
559,127,-0.036666667,-0.013333333
559,128,-0.053333333,-0.05
559,134,-0.71,-0.176666667
559,135,-0.396666667,-0.093333333
559,136,-0.613333333,-0.1
559,137,-0.503333333,-0.71
559,138,-0.453333333,-0.396666667
560,113,-0.853333333,-2.093333333
560,114,-0.743333333,-0.943333333
560,115,-0.763333333,-0.893333333
560,116,-0.773333333,-0.853333333
560,117,-0.853333333,-0.743333333
560,118,NA,-0.763333333
560,119,NA,-0.773333333
563,119,-0.146666667,-0.173333333
563,120,-0.093333333,-0.173333333
563,121,0.016666667,-0.216666667
563,122,0.063333333,-0.146666667
563,123,0.066666667,-0.093333333
563,124,-0.023333333,0.016666667
563,125,-0.08,0.063333333
563,126,-0.106666667,0.066666667
563,127,-0.046666667,-0.023333333
563,128,-0.053333333,-0.08
563,129,-0.056666667,-0.106666667
563,130,-0.033333333,-0.046666667
563,131,-0.066666667,-0.053333333
563,132,-0.053333333,-0.056666667
563,133,-0.05,-0.033333333
563,134,-0.03,-0.066666667
563,135,0.033333333,-0.053333333
563,136,0.186666667,-0.05
563,137,-0.243333333,-0.03
563,138,-0.303333333,0.033333333
563,139,0.28,0.186666667
563,140,0.26,-0.243333333
563,141,0.49,-0.303333333
563,142,0.666666667,0.28
563,143,0.656666667,0.26
563,144,0.56,0.49
563,145,0.54,0.666666667
563,146,0.74,0.656666667
563,147,0.616666667,0.56
563,148,0.486666667,0.54
563,149,0.0999999999999996,0.74
563,150,-0.42,0.616666667
568,122,0.083333333,-0.126666667
568,123,0.076666667,-0.063333333
568,124,0.016666667,0.036666667
568,125,-0.02,0.083333333
568,126,-0.066666667,0.076666667
568,127,-0.036666667,0.016666667
568,128,-0.053333333,-0.02
568,133,-0.18,-0.023333333
568,134,-0.46,-0.026666667
568,135,-0.376666667,-0.023333333
568,136,-0.213333333,-0.18
568,137,-0.493333333,-0.46
568,138,-0.853333333,-0.376666667
568,139,-0.32,-0.213333333
568,140,-0.0600000000000001,-0.493333333
568,141,0.27,-0.853333333
568,142,0.286666667,-0.32
568,143,0.206666667,-0.0600000000000001
568,144,0.31,0.27
568,145,0.49,0.286666667
568,146,0.54,0.206666667
568,147,0.116666667,0.31
568,148,-0.113333333,0.49
568,149,-0.28,0.54
568,150,-0.72,0.116666667
569,135,-0.476666667,-0.373333333
569,136,-0.613333333,-0.58
569,137,-0.643333333,-0.56
569,138,-0.603333333,-0.476666667
569,139,-0.57,-0.613333333
569,140,-0.61,-0.643333333
569,141,-0.31,-0.603333333
569,142,-0.0633333330000001,-0.57
569,143,-0.193333333,-0.61
569,144,-0.14,-0.31
569,145,-0.0599999999999998,-0.0633333330000001
569,146,0.14,-0.193333333
569,147,0.0666666669999998,-0.14
569,148,-0.113333333,-0.0599999999999998
569,149,-0.5,0.14
569,150,-1.02,0.0666666669999998
570,129,-0.066666667,-0.066666667
570,130,-0.023333333,-0.036666667
570,131,-0.046666667,-0.053333333
570,132,-0.043333333,-0.066666667
570,133,-0.08,-0.023333333
570,134,-0.21,-0.046666667
570,135,-0.226666667,-0.043333333
570,136,-0.363333333,-0.08
570,137,-0.433833333,-0.21
570,138,-0.453333333,-0.226666667
570,139,-0.3435,-0.363333333
570,140,-0.21,-0.433833333
570,141,0.39,-0.453333333
570,142,0.286666667,-0.3435
570,143,0.154366667,-0.21
570,144,0.3011,0.39
570,145,0.44,0.286666667
570,146,0.64,0.154366667
570,147,0.461466667,0.3011
570,148,-0.0919333330000001,0.44
570,149,-0.1875,0.64
570,150,-0.77,0.461466667
572,132,-0.073333333,-0.066666667
572,133,-0.18,-0.033333333
572,134,-0.3,-0.036666667
572,135,-0.476666667,-0.073333333
572,136,-0.493333333,-0.18
572,137,-0.523333333,-0.3
572,138,-0.353333333,-0.476666667
572,139,-0.17,-0.493333333
572,140,-0.31,-0.523333333
572,141,0.36,-0.353333333
572,142,0.236666667,-0.17
572,143,0.026666667,-0.31
572,144,0.0900000000000001,0.36
572,145,0.17,0.236666667
572,146,0.47,0.026666667
572,147,0.386666667,0.0900000000000001
572,148,0.236666667,0.17
572,149,-0.43,0.47
572,150,-0.92,0.386666667
574,131,-0.176666667,-0.053333333
574,132,-0.073333333,-0.216666667
574,133,-0.2333,-0.223333333
574,134,-0.5133,-0.176666667
574,135,-0.763366667,-0.073333333
574,136,-0.810033333,-0.2333
574,137,-1.226633333,-0.5133
574,138,-0.903333333,-0.763366667
574,139,-0.3333,-0.810033333
574,140,-0.4217,-1.226633333
574,141,0.0650000000000001,-0.903333333
574,142,0.089966667,-0.3333
574,143,-0.0233333330000001,-0.4217
574,144,0.11,0.0650000000000001
574,145,-0.11,0.089966667
574,146,0.1501,-0.0233333330000001
574,147,0.116666667,0.11
574,148,-0.133333333,-0.11
574,149,-0.2933,0.1501
574,150,-0.9933,0.116666667
576,132,-0.043333333,-0.006666667
576,139,-0.51,-0.303333333
576,140,-0.5,-0.393333333
576,141,-0.34,-0.703333333
576,142,0.316666667,-0.51
576,143,0.056666667,-0.5
576,144,0.17,-0.34
576,145,0.8879,0.316666667
576,146,0.63,0.056666667
576,147,0.766666667,0.17
576,148,0.426666667,0.8879
576,149,0.22,0.63
576,150,-0.79,0.766666667
577,132,-0.053333333,-0.066666667
577,133,-0.07,-0.053333333
577,134,-0.02,-0.196666667
577,135,0.093333333,-0.053333333
577,136,0.256666667,-0.07
577,137,0.216666667,-0.02
578,134,-0.69,-0.076666667
578,135,-1.026666667,-0.073333333
578,136,-0.693733333,-0.1967
578,137,-0.603333333,-0.69
578,138,-0.563333333,-1.026666667
578,139,-0.35,-0.693733333
578,140,-0.19,-0.603333333
578,141,0.11,-0.563333333
578,142,0.176666667,-0.35
578,143,-0.0733333330000001,-0.19
578,144,0.1967,0.11
578,149,-0.3633,0.4767
578,150,-0.88,0.203366667
